Invoice Date,Month,Season,Product Name,Brand,Price,Discount Price,Quantity,Revenue
2024-05-29,May,Summer,Toothpaste - Colgate - Pack 3,Colgate,242.49,191.99,12,2303.88
2024-12-13,December,Festive,Rice - Sona Masoori - Pack 3,BB Royal,46.98,44.2,10,442
2024-04-15,April,Summer,Frozen Peas,Fresho,0.81,0.72,200,144
2024-06-11,June,Summer,Tomato - Pack 3,Fresho,69.02,62.53,0.25,15.6325
2024-12-26,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.44,0.37,5000,1850
2024-11-25,November,Festive,Olive Oil - Extra Virgin - Pack 2,BORGES,5.61,4.93,500,2465
2024-06-25,June,Summer,Rice - Sona Masoori,BB Royal,103.58,76.59,5,382.95
2024-01-05,January,Winter,Milk - Full Cream - Pack 3,Amul,0.08,0.06,250,15
2024-09-18,September,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,27.75,20.57,24,493.68
2024-03-06,March,Winter,Tea - Leaf - Pack 3,Red Label,0.13,0.09,50,4.5
2024-02-01,February,Winter,Maggi Noodles - Pack 3,MAGGI,0.4,0.37,200,74
2024-12-10,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.19,0.17,100,17
2024-01-01,January,Winter,Maggi Noodles - Pack 3,MAGGI,0.14,0.1,1000,100
2024-07-02,July,Monsoon,Onion,Fresho,70.18,63.63,1,63.63
2024-11-06,November,Festive,Tender Coconut Water - Pack 3,Fresho,0.47,0.43,4000,1720
2024-04-30,April,Summer,Tender Coconut Water - Pack 3,Fresho,0.11,0.1,200,20
2024-07-20,July,Monsoon,Frozen Peas - Pack 2,Fresho,0.3,0.23,100,23
2024-07-14,July,Monsoon,Onion - Pack 2,Fresho,88.75,77.32,10,773.2
2024-08-10,August,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,31.99,23.25,12,279
2024-03-29,March,Winter,Paneer - Fresh,Milky Mist,586.34,424.22,1,424.22
2024-04-06,April,Summer,Milk - Full Cream - Pack 2,Amul,0.05,0.04,100,4
2024-07-03,July,Monsoon,Paneer - Fresh - Pack 3,Milky Mist,462.25,324.19,0.5,162.095
2024-03-19,March,Winter,Paneer - Fresh - Pack 3,Milky Mist,576.1,493.78,0.5,246.89
2024-12-25,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.11,0.09,500,45
2024-10-02,October,Festive,Bread - Whole Wheat - Pack 3,Harvest,65.41,50.89,6,305.34
2024-10-03,October,Festive,Rice - Sona Masoori - Pack 2,BB Royal,62.78,44.04,5,220.2
2024-12-02,December,Festive,Tea - Leaf,Red Label,0.4,0.35,200,70
2024-03-10,March,Winter,Detergent - Powder - Pack 3,Surf,301.4,222.12,2,444.24
2024-12-22,December,Festive,Milk - Full Cream,Amul,0.06,0.04,350,14
2024-08-21,August,Monsoon,Olive Oil - Extra Virgin - Pack 3,BORGES,1.9,1.36,500,680
2024-08-05,August,Monsoon,Paneer - Fresh - Pack 2,Milky Mist,407.6,278.25,0.5,139.125
2024-08-20,August,Monsoon,Olive Oil - Extra Virgin,BORGES,4.45,3.52,5000,17600
2024-08-18,August,Monsoon,Tender Coconut Water - Pack 3,Fresho,0.26,0.2,4000,800
2024-10-29,October,Festive,Detergent - Powder,Surf,165.57,150.92,3,452.76
2024-12-17,December,Festive,Bread - Whole Wheat - Pack 2,Harvest,33.31,26.35,1,26.35
2024-12-03,December,Festive,Bread - Whole Wheat,Harvest,33.28,27.48,2,54.96
2024-05-01,May,Summer,Carrot - Pack 2,Fresho,124.96,100.16,2,200.32
2024-05-17,May,Summer,Rice - Sona Masoori,BB Royal,152.09,120.41,2,240.82
2024-07-06,July,Monsoon,Paneer - Fresh,Milky Mist,481.87,380.28,1,380.28
2024-10-05,October,Festive,Tea - Leaf - Pack 2,Red Label,0.1,0.07,500,35
2024-07-07,July,Monsoon,Eggs - Farm Tray - Pack 3,Fresho,7.11,5.73,24,137.52
2024-12-01,December,Festive,Paneer - Fresh - Pack 3,Milky Mist,424.71,377.92,3,1133.76
2024-02-10,February,Winter,Carrot - Pack 2,Fresho,151.61,116.12,1,116.12
2024-12-07,December,Festive,Tomato - Pack 3,Fresho,64.98,60.49,0.5,30.245
2024-05-23,May,Summer,Potato - Pack 3,Fresho,85.55,68.09,1,68.09
2024-02-10,February,Winter,Carrot - Pack 2,Fresho,105.68,92.69,2,185.38
2024-02-15,February,Winter,Carrot - Pack 3,Fresho,53.69,46.43,1,46.43
2024-12-20,December,Festive,Eggs - Farm Tray - Pack 2,Fresho,6.31,5.44,10,54.4
2024-02-09,February,Winter,Detergent - Powder - Pack 2,Surf,90.96,81.09,3,243.27
2024-06-08,June,Summer,Tomato,Fresho,82.46,56.45,2,112.9
2024-06-24,June,Summer,Detergent - Powder,Surf,327.96,235.37,2,470.74
2024-01-06,January,Winter,Tomato,Fresho,57.85,39.33,2,78.66
2024-09-19,September,Monsoon,Tea - Leaf - Pack 2,Red Label,0.77,0.54,750,405
2024-06-18,June,Summer,Frozen Peas - Pack 2,Fresho,0.8,0.62,1000,620
2024-05-30,May,Summer,Bread - Whole Wheat - Pack 2,Harvest,69.57,46.8,12,561.6
2024-10-05,October,Festive,Onion - Pack 2,Fresho,92.51,76.07,0.5,38.035
2024-06-04,June,Summer,Bread - Whole Wheat,Harvest,70.12,52.93,24,1270.32
2024-05-13,May,Summer,Tea - Leaf - Pack 2,Red Label,0.46,0.41,100,41
2024-11-30,November,Festive,Eggs - Farm Tray,Fresho,9.19,7.38,1,7.38
2024-01-27,January,Winter,Bread - Whole Wheat,Harvest,57.31,46.16,10,461.6
2024-05-29,May,Summer,Milk - Full Cream,Amul,0.06,0.04,500,20
2024-01-14,January,Winter,Onion - Pack 3,Fresho,50.11,40.77,1,40.77
2024-10-11,October,Festive,Olive Oil - Extra Virgin,BORGES,3.11,2.86,200,572
2024-10-10,October,Festive,Detergent - Powder - Pack 2,Surf,276.33,224.29,5,1121.45
2024-05-22,May,Summer,Onion,Fresho,48.21,37.72,0.5,18.86
2024-12-18,December,Festive,Detergent - Powder - Pack 2,Surf,277.05,186.95,2,373.9
2024-11-02,November,Festive,Tea - Leaf - Pack 2,Red Label,0.56,0.47,1000,470
2024-10-15,October,Festive,Paneer - Fresh - Pack 2,Milky Mist,537.75,381.09,5,1905.45
2024-03-18,March,Winter,Tender Coconut Water - Pack 2,Fresho,0.28,0.22,2000,440
2024-07-08,July,Monsoon,Bread - Whole Wheat,Harvest,64.77,58.87,24,1412.88
2024-05-13,May,Summer,Carrot - Pack 3,Fresho,119.06,109.63,2,219.26
2024-04-30,April,Summer,Onion,Fresho,59.26,41.86,1,41.86
2024-09-27,September,Monsoon,Frozen Peas - Pack 2,Fresho,0.58,0.46,1500,690
2024-06-24,June,Summer,Onion - Pack 3,Fresho,61.8,57.62,0.25,14.405
2024-03-15,March,Winter,Toothpaste - Colgate - Pack 3,Colgate,142.08,118.22,6,709.32
2024-03-19,March,Winter,Milk - Full Cream,Amul,0.06,0.05,100,5
2024-07-30,July,Monsoon,Bread - Whole Wheat - Pack 2,Harvest,24.76,20.7,10,207
2024-05-01,May,Summer,Rice - Sona Masoori - Pack 2,BB Royal,84.57,79.3,0.25,19.825
2024-03-26,March,Winter,Frozen Peas - Pack 3,Fresho,0.32,0.29,1000,290
2024-11-14,November,Festive,Tomato,Fresho,66.53,53.48,0.5,26.74
2024-11-03,November,Festive,Paneer - Fresh - Pack 3,Milky Mist,471.71,406.7,1,406.7
2024-02-29,February,Winter,Frozen Peas - Pack 2,Fresho,0.63,0.59,2000,1180
2024-11-29,November,Festive,Milk - Full Cream - Pack 3,Amul,0.04,0.03,750,22.5
2024-11-08,November,Festive,Frozen Peas - Pack 2,Fresho,0.61,0.41,100,41
2024-09-29,September,Monsoon,Potato - Pack 3,Fresho,48.07,45.35,1,45.35
2024-12-27,December,Festive,Frozen Peas - Pack 3,Fresho,1.02,0.74,500,370
2024-08-30,August,Monsoon,Potato - Pack 3,Fresho,109.63,77.91,10,779.1
2024-12-07,December,Festive,Toothpaste - Colgate,Colgate,462.36,348.42,5,1742.1
2024-01-07,January,Winter,Olive Oil - Extra Virgin - Pack 2,BORGES,4.05,3.78,350,1323
2024-11-27,November,Festive,Toothpaste - Colgate,Colgate,156.97,106.71,12,1280.52
2024-11-10,November,Festive,Paneer - Fresh - Pack 3,Milky Mist,382.74,283.06,5,1415.3
2024-01-22,January,Winter,Toothpaste - Colgate - Pack 3,Colgate,436.4,322.02,10,3220.2
2024-12-08,December,Festive,Paneer - Fresh - Pack 3,Milky Mist,367.5,262.14,0.25,65.535
2024-08-09,August,Monsoon,Detergent - Powder,Surf,183.09,138.75,0.5,69.375
2024-05-19,May,Summer,Rice - Sona Masoori - Pack 2,BB Royal,68.09,64.35,1,64.35
2024-11-04,November,Festive,Milk - Full Cream - Pack 3,Amul,0.04,0.03,350,10.5
2024-05-10,May,Summer,Frozen Peas,Fresho,0.81,0.61,1500,915
2024-07-19,July,Monsoon,Bread - Whole Wheat,Harvest,52.22,35.56,24,853.44
2024-05-03,May,Summer,Onion,Fresho,69.84,49.18,1,49.18
2024-04-09,April,Summer,Carrot,Fresho,77.54,56.85,2,113.7
2024-04-02,April,Summer,Detergent - Powder - Pack 2,Surf,227.22,168.65,2,337.3
2024-10-02,October,Festive,Toothpaste - Colgate,Colgate,307.06,235.73,2,471.46
2024-02-04,February,Winter,Bread - Whole Wheat - Pack 2,Harvest,42.26,28.3,2,56.6
2024-10-13,October,Festive,Bread - Whole Wheat - Pack 3,Harvest,37.75,31.67,5,158.35
2024-08-16,August,Monsoon,Detergent - Powder - Pack 2,Surf,150.1,114.3,2,228.6
2024-11-06,November,Festive,Rice - Sona Masoori,BB Royal,119.47,85.69,1,85.69
2024-10-05,October,Festive,Milk - Full Cream,Amul,0.07,0.05,2000,100
2024-10-12,October,Festive,Tea - Leaf,Red Label,0.16,0.12,2000,240
2024-12-16,December,Festive,Tomato - Pack 2,Fresho,52.11,34.82,0.25,8.705
2024-04-21,April,Summer,Toothpaste - Colgate,Colgate,106.97,95.37,5,476.85
2024-03-03,March,Winter,Frozen Peas - Pack 3,Fresho,0.69,0.57,1000,570
2024-03-02,March,Winter,Eggs - Farm Tray - Pack 2,Fresho,21.64,18.41,10,184.1
2024-12-17,December,Festive,Bread - Whole Wheat - Pack 3,Harvest,63.29,46.57,2,93.14
2024-12-24,December,Festive,Rice - Sona Masoori - Pack 2,BB Royal,122.84,95.25,10,952.5
2024-04-04,April,Summer,Eggs - Farm Tray - Pack 3,Fresho,15,11.92,10,119.2
2024-04-04,April,Summer,Tender Coconut Water - Pack 2,Fresho,0.53,0.47,250,117.5
2024-11-29,November,Festive,Milk - Full Cream,Amul,0.06,0.05,100,5
2024-02-08,February,Winter,Tender Coconut Water - Pack 3,Fresho,0.19,0.13,5000,650
2024-05-21,May,Summer,Tea - Leaf,Red Label,0.73,0.59,1000,590
2024-06-14,June,Summer,Rice - Sona Masoori - Pack 2,BB Royal,73.41,55.24,0.25,13.81
2024-10-10,October,Festive,Potato - Pack 3,Fresho,91.79,76.73,3,230.19
2024-10-08,October,Festive,Paneer - Fresh,Milky Mist,599.18,405.31,0.5,202.655
2024-11-12,November,Festive,Onion - Pack 2,Fresho,90.8,63.12,5,315.6
2024-05-12,May,Summer,Carrot - Pack 2,Fresho,113.27,97.84,2,195.68
2024-05-15,May,Summer,Maggi Noodles,MAGGI,0.2,0.17,250,42.5
2024-10-09,October,Festive,Onion - Pack 2,Fresho,78.13,57.55,0.5,28.775
2024-04-12,April,Summer,Tender Coconut Water - Pack 2,Fresho,0.61,0.41,350,143.5
2024-04-01,April,Summer,Maggi Noodles - Pack 3,MAGGI,0.59,0.41,100,41
2024-02-25,February,Winter,Carrot - Pack 2,Fresho,105.72,97.76,0.5,48.88
2024-11-25,November,Festive,Frozen Peas - Pack 3,Fresho,0.86,0.7,50,35
2024-12-22,December,Festive,Olive Oil - Extra Virgin,BORGES,4.81,4.45,1500,6675
2024-11-26,November,Festive,Tea - Leaf - Pack 3,Red Label,0.7,0.54,500,270
2024-02-22,February,Winter,Frozen Peas,Fresho,0.91,0.73,2000,1460
2024-10-10,October,Festive,Frozen Peas - Pack 2,Fresho,0.41,0.33,50,16.5
2024-05-08,May,Summer,Frozen Peas - Pack 2,Fresho,0.55,0.4,50,20
2024-01-10,January,Winter,Maggi Noodles - Pack 3,MAGGI,0.25,0.23,1500,345
2024-03-17,March,Winter,Carrot,Fresho,131.93,100.64,10,1006.4
2024-01-01,January,Winter,Tomato - Pack 2,Fresho,55.82,41.49,5,207.45
2024-07-18,July,Monsoon,Carrot,Fresho,62.13,56.81,0.5,28.405
2024-12-29,December,Festive,Rice - Sona Masoori - Pack 3,BB Royal,123.78,90.41,5,452.05
2024-11-20,November,Festive,Paneer - Fresh,Milky Mist,411.75,302.73,10,3027.3
2024-09-20,September,Monsoon,Bread - Whole Wheat,Harvest,62.65,47.98,12,575.76
2024-09-08,September,Monsoon,Toothpaste - Colgate - Pack 3,Colgate,308.2,276.01,1,276.01
2024-07-25,July,Monsoon,Milk - Full Cream,Amul,0.05,0.04,100,4
2024-02-05,February,Winter,Bread - Whole Wheat - Pack 3,Harvest,44.28,32.27,5,161.35
2024-01-02,January,Winter,Toothpaste - Colgate,Colgate,233.79,187.34,5,936.7
2024-12-28,December,Festive,Milk - Full Cream,Amul,0.07,0.05,250,12.5
2024-09-03,September,Monsoon,Carrot,Fresho,126.76,108.73,3,326.19
2024-12-08,December,Festive,Eggs - Farm Tray - Pack 3,Fresho,23.11,17.61,1,17.61
2024-07-02,July,Monsoon,Carrot,Fresho,83.5,60.75,3,182.25
2024-11-08,November,Festive,Frozen Peas - Pack 3,Fresho,0.58,0.44,2000,880
2024-02-16,February,Winter,Carrot - Pack 2,Fresho,110.93,86.97,1,86.97
2024-11-13,November,Festive,Olive Oil - Extra Virgin,BORGES,3.68,2.51,750,1882.5
2024-11-28,November,Festive,Rice - Sona Masoori - Pack 3,BB Royal,86.19,59.29,0.5,29.645
2024-05-28,May,Summer,Onion,Fresho,60.1,50.54,5,252.7
2024-03-31,March,Winter,Eggs - Farm Tray - Pack 3,Fresho,11.83,8.45,3,25.35
2024-07-15,July,Monsoon,Tomato - Pack 2,Fresho,51.57,41.04,5,205.2
2024-06-02,June,Summer,Rice - Sona Masoori - Pack 2,BB Royal,147.51,121.55,0.25,30.3875
2024-02-24,February,Winter,Onion - Pack 3,Fresho,111.37,87.12,2,174.24
2024-07-02,July,Monsoon,Paneer - Fresh - Pack 3,Milky Mist,528.06,491.13,3,1473.39
2024-08-12,August,Monsoon,Toothpaste - Colgate,Colgate,136.18,116.87,24,2804.88
2024-03-12,March,Winter,Frozen Peas - Pack 3,Fresho,0.95,0.71,200,142
2024-10-04,October,Festive,Paneer - Fresh,Milky Mist,377.49,253.23,0.5,126.615
2024-05-02,May,Summer,Paneer - Fresh - Pack 3,Milky Mist,258.23,227.41,3,682.23
2024-02-02,February,Winter,Potato - Pack 2,Fresho,27.25,23.65,0.5,11.825
2024-06-06,June,Summer,Toothpaste - Colgate - Pack 2,Colgate,237.55,183.92,12,2207.04
2024-08-18,August,Monsoon,Potato,Fresho,35.04,31.79,1,31.79
2024-01-09,January,Winter,Potato - Pack 3,Fresho,34.18,25.99,2,51.98
2024-10-08,October,Festive,Toothpaste - Colgate - Pack 3,Colgate,140.21,132.99,12,1595.88
2024-10-06,October,Festive,Tender Coconut Water,Fresho,0.46,0.37,200,74
2024-04-18,April,Summer,Rice - Sona Masoori - Pack 3,BB Royal,173.5,149.15,0.5,74.575
2024-09-24,September,Monsoon,Tea - Leaf - Pack 3,Red Label,0.36,0.32,500,160
2024-03-17,March,Winter,Maggi Noodles - Pack 3,MAGGI,0.4,0.27,1500,405
2024-04-29,April,Summer,Milk - Full Cream - Pack 2,Amul,0.07,0.06,500,30
2024-01-19,January,Winter,Paneer - Fresh - Pack 3,Milky Mist,426.62,387.78,5,1938.9
2024-09-07,September,Monsoon,Carrot - Pack 3,Fresho,97.55,65.54,2,131.08
2024-08-29,August,Monsoon,Maggi Noodles,MAGGI,0.11,0.1,1500,150
2024-01-24,January,Winter,Tender Coconut Water,Fresho,0.28,0.19,5000,950
2024-12-23,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.44,0.34,750,255
2024-10-23,October,Festive,Carrot - Pack 3,Fresho,115.78,101.03,0.5,50.515
2024-06-06,June,Summer,Maggi Noodles - Pack 3,MAGGI,0.22,0.17,500,85
2024-02-19,February,Winter,Tomato,Fresho,76.39,66.74,5,333.7
2024-03-28,March,Winter,Detergent - Powder - Pack 2,Surf,159.59,114.41,0.5,57.205
2024-02-02,February,Winter,Carrot - Pack 2,Fresho,99.53,88.81,10,888.1
2024-02-24,February,Winter,Olive Oil - Extra Virgin,BORGES,5.07,3.61,1500,5415
2024-12-16,December,Festive,Frozen Peas - Pack 2,Fresho,0.32,0.27,500,135
2024-04-22,April,Summer,Milk - Full Cream - Pack 2,Amul,0.04,0.03,750,22.5
2024-10-26,October,Festive,Bread - Whole Wheat - Pack 2,Harvest,47.16,37.99,6,227.94
2024-07-24,July,Monsoon,Tea - Leaf - Pack 2,Red Label,0.07,0.05,1000,50
2024-12-27,December,Festive,Potato,Fresho,65.39,58.75,2,117.5
2024-03-11,March,Winter,Tender Coconut Water - Pack 3,Fresho,0.08,0.06,500,30
2024-10-28,October,Festive,Eggs - Farm Tray - Pack 2,Fresho,10.62,8.72,5,43.6
2024-03-29,March,Winter,Milk - Full Cream - Pack 3,Amul,0.06,0.05,1000,50
2024-10-16,October,Festive,Olive Oil - Extra Virgin - Pack 3,BORGES,5.56,4.19,350,1466.5
2024-11-23,November,Festive,Tender Coconut Water - Pack 2,Fresho,0.12,0.1,500,50
2024-11-17,November,Festive,Milk - Full Cream - Pack 3,Amul,0.08,0.06,1500,90
2024-08-12,August,Monsoon,Onion - Pack 3,Fresho,103.98,71.27,10,712.7
2024-12-14,December,Festive,Maggi Noodles - Pack 2,MAGGI,0.2,0.15,250,37.5
2024-10-13,October,Festive,Tea - Leaf,Red Label,0.15,0.11,50,5.5
2024-07-11,July,Monsoon,Paneer - Fresh - Pack 3,Milky Mist,390.41,331.44,3,994.32
2024-01-09,January,Winter,Maggi Noodles,MAGGI,0.48,0.44,200,88
2024-02-11,February,Winter,Frozen Peas - Pack 2,Fresho,1.2,0.83,1000,830
2024-10-23,October,Festive,Toothpaste - Colgate - Pack 2,Colgate,283.98,217.97,5,1089.85
2024-05-25,May,Summer,Tender Coconut Water - Pack 2,Fresho,0.26,0.2,350,70
2024-08-31,August,Monsoon,Detergent - Powder,Surf,257.94,231.71,1,231.71
2024-04-15,April,Summer,Potato - Pack 2,Fresho,93.89,77.43,10,774.3
2024-11-04,November,Festive,Tender Coconut Water - Pack 2,Fresho,0.16,0.13,350,45.5
2024-07-29,July,Monsoon,Tender Coconut Water - Pack 3,Fresho,0.27,0.2,750,150
2024-10-23,October,Festive,Frozen Peas,Fresho,0.4,0.29,500,145
2024-01-20,January,Winter,Onion - Pack 2,Fresho,85.13,68.53,0.5,34.265
2024-09-12,September,Monsoon,Maggi Noodles - Pack 2,MAGGI,0.45,0.42,50,21
2024-02-15,February,Winter,Maggi Noodles - Pack 3,MAGGI,0.04,0.03,750,22.5
2024-06-03,June,Summer,Onion - Pack 3,Fresho,98.42,77.41,3,232.23
2024-10-01,October,Festive,Toothpaste - Colgate,Colgate,326.71,236.66,6,1419.96
2024-04-08,April,Summer,Toothpaste - Colgate,Colgate,479.25,342.01,2,684.02
2024-12-07,December,Festive,Olive Oil - Extra Virgin - Pack 2,BORGES,6,4.19,250,1047.5
2024-07-04,July,Monsoon,Potato - Pack 3,Fresho,84.72,56.6,3,169.8
2024-09-16,September,Monsoon,Potato - Pack 2,Fresho,87,69.07,10,690.7
2024-12-20,December,Festive,Frozen Peas - Pack 3,Fresho,0.73,0.67,200,134
2024-05-21,May,Summer,Rice - Sona Masoori - Pack 3,BB Royal,126.06,89.95,3,269.85
2024-10-15,October,Festive,Frozen Peas - Pack 3,Fresho,1.1,0.89,1000,890
2024-08-30,August,Monsoon,Milk - Full Cream,Amul,0.06,0.05,100,5
2024-03-22,March,Winter,Onion,Fresho,64.89,55.63,0.5,27.815
2024-01-23,January,Winter,Eggs - Farm Tray - Pack 3,Fresho,16.83,12.52,6,75.12
2024-11-16,November,Festive,Eggs - Farm Tray,Fresho,25.09,18.29,6,109.74
2024-11-25,November,Festive,Toothpaste - Colgate,Colgate,110.04,98.54,3,295.62
2024-12-18,December,Festive,Milk - Full Cream - Pack 2,Amul,0.04,0.03,250,7.5
2024-08-20,August,Monsoon,Onion - Pack 3,Fresho,92.33,62.4,10,624
2024-10-07,October,Festive,Milk - Full Cream - Pack 3,Amul,0.08,0.06,750,45
2024-03-31,March,Winter,Eggs - Farm Tray,Fresho,9.89,6.61,5,33.05
2024-10-04,October,Festive,Eggs - Farm Tray - Pack 3,Fresho,17.38,16.36,4,65.44
2024-02-29,February,Winter,Tender Coconut Water - Pack 2,Fresho,0.52,0.43,200,86
2024-10-31,October,Festive,Tender Coconut Water - Pack 2,Fresho,0.28,0.22,350,77
2024-06-15,June,Summer,Tea - Leaf - Pack 2,Red Label,0.2,0.16,250,40
2024-06-15,June,Summer,Tomato - Pack 2,Fresho,62.63,47.8,0.25,11.95
2024-10-15,October,Festive,Olive Oil - Extra Virgin,BORGES,1.89,1.65,200,330
2024-10-13,October,Festive,Maggi Noodles - Pack 2,MAGGI,0.45,0.38,750,285
2024-11-22,November,Festive,Eggs - Farm Tray,Fresho,27.86,19.76,4,79.04
2024-07-11,July,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,33.24,30.21,12,362.52
2024-02-07,February,Winter,Tender Coconut Water - Pack 3,Fresho,0.07,0.05,100,5
2024-09-05,September,Monsoon,Tea - Leaf - Pack 2,Red Label,0.37,0.25,100,25
2024-11-25,November,Festive,Potato - Pack 2,Fresho,46.1,33.76,2,67.52
2024-12-18,December,Festive,Rice - Sona Masoori - Pack 3,BB Royal,144.14,136.35,5,681.75
2024-07-17,July,Monsoon,Paneer - Fresh - Pack 3,Milky Mist,305.75,213.61,5,1068.05
2024-11-28,November,Festive,Carrot - Pack 3,Fresho,56.27,50.24,3,150.72
2024-07-02,July,Monsoon,Detergent - Powder - Pack 3,Surf,131.88,93.46,2,186.92
2024-04-13,April,Summer,Frozen Peas - Pack 3,Fresho,0.49,0.4,500,200
2024-10-05,October,Festive,Carrot - Pack 2,Fresho,69.26,53.97,2,107.94
2024-01-31,January,Winter,Carrot,Fresho,101.48,69.21,5,346.05
2024-10-15,October,Festive,Carrot - Pack 2,Fresho,69.38,56.33,0.25,14.0825
2024-08-22,August,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,47.7,44.88,5,224.4
2024-06-24,June,Summer,Onion - Pack 2,Fresho,88.78,83.33,1,83.33
2024-11-07,November,Festive,Carrot,Fresho,115.85,83.16,2,166.32
2024-03-28,March,Winter,Frozen Peas - Pack 2,Fresho,0.23,0.21,2000,420
2024-04-27,April,Summer,Bread - Whole Wheat - Pack 2,Harvest,35.39,23.68,4,94.72
2024-12-06,December,Festive,Tomato - Pack 2,Fresho,99.39,69.25,2,138.5
2024-04-20,April,Summer,Olive Oil - Extra Virgin - Pack 2,BORGES,2.04,1.54,1500,2310
2024-08-24,August,Monsoon,Rice - Sona Masoori - Pack 2,BB Royal,134.41,92.39,0.25,23.0975
2024-11-24,November,Festive,Paneer - Fresh - Pack 2,Milky Mist,482.05,396.91,0.5,198.455
2024-05-06,May,Summer,Rice - Sona Masoori,BB Royal,128.37,92.56,5,462.8
2024-11-25,November,Festive,Toothpaste - Colgate,Colgate,101.26,79.01,4,316.04
2024-03-17,March,Winter,Carrot,Fresho,136.52,99.45,0.5,49.725
2024-01-03,January,Winter,Milk - Full Cream,Amul,0.03,0.03,4000,120
2024-01-23,January,Winter,Carrot - Pack 3,Fresho,98.66,66.29,5,331.45
2024-11-30,November,Festive,Detergent - Powder,Surf,274.19,247.18,3,741.54
2024-09-15,September,Monsoon,Tender Coconut Water,Fresho,0.46,0.35,750,262.5
2024-12-07,December,Festive,Onion - Pack 3,Fresho,95.58,67.91,5,339.55
2024-12-29,December,Festive,Carrot - Pack 3,Fresho,129.43,90.77,0.25,22.6925
2024-08-19,August,Monsoon,Paneer - Fresh,Milky Mist,388,296.76,0.5,148.38
2024-02-12,February,Winter,Maggi Noodles,MAGGI,0.16,0.11,750,82.5
2024-01-07,January,Winter,Toothpaste - Colgate,Colgate,206.57,180.15,10,1801.5
2024-07-27,July,Monsoon,Rice - Sona Masoori,BB Royal,62.26,52.96,1,52.96
2024-03-08,March,Winter,Maggi Noodles - Pack 3,MAGGI,0.26,0.18,750,135
2024-10-31,October,Festive,Paneer - Fresh - Pack 2,Milky Mist,541.81,431.6,1,431.6
2024-02-16,February,Winter,Tomato,Fresho,69.34,59.35,5,296.75
2024-12-25,December,Festive,Bread - Whole Wheat - Pack 3,Harvest,67.81,45.69,10,456.9
2024-12-30,December,Festive,Tomato - Pack 3,Fresho,98.05,68.88,0.25,17.22
2024-01-13,January,Winter,Tomato - Pack 2,Fresho,37.01,30.68,3,92.04
2024-08-25,August,Monsoon,Tender Coconut Water - Pack 2,Fresho,0.44,0.3,1000,300
2024-07-26,July,Monsoon,Maggi Noodles - Pack 3,MAGGI,0.31,0.21,200,42
2024-11-17,November,Festive,Maggi Noodles - Pack 3,MAGGI,0.12,0.09,250,22.5
2024-01-01,January,Winter,Onion - Pack 2,Fresho,86.2,61.53,0.5,30.765
2024-02-06,February,Winter,Toothpaste - Colgate,Colgate,285.92,202.76,24,4866.24
2024-12-28,December,Festive,Bread - Whole Wheat - Pack 3,Harvest,43.14,29.22,24,701.28
2024-10-05,October,Festive,Olive Oil - Extra Virgin,BORGES,2.74,2.5,250,625
2024-11-04,November,Festive,Carrot - Pack 2,Fresho,149.15,107.46,5,537.3
2024-04-16,April,Summer,Carrot,Fresho,127.71,108.66,3,325.98
